division,level,tournament,date,team1rough,team1_goals,team1_spirit,team2rough,team2_goals,team2_spirit,team1full,team2full,team1_strength,team2_strength,team1_goal_diff,team2_goal_diff,year,team1full_AUC_placing,team2full_AUC_placing,team1_division,team2_division,team1_ELO_before,team2_ELO_before,team1_ELO_after,team2_ELO_after,team1form_10,team2form_10,team1_H2H_win_rate,team2_H2H_win_rate
Opens,National,AUC2017,2017-04-22,Colony Pillage,13,11,Colony Plunder,11,10,Colony Pillage AUC2017,Colony Plunder AUC2017,F,F,2,-2,2017,1.0,7.0,Division 1,Division 1,1643.8450208754089,1571.8778518010158,1661.7737132965092,1553.9491593799155,1.0,0.7,1.0,0.0
Opens,National,AUC2017,2017-04-22,Fyshwick United,9,12,Melbourne Carnage,15,8,Fyshwick United AUC2017,Melbourne Carnage AUC2017,,F,-6,6,2017,12.0,8.0,Division 1,Division 1,1559.482813771447,1643.0549603608567,1533.0904101666122,1669.4473639656912,0.6,0.9,0.0,0.0
Opens,National,AUC2017,2017-04-22,Bench Ultimate,15,10,Newcastle I-Beam,10,9,Brunch Smashed AUC2017,Newcastle I-Beam AUC2017,F,F,5,-5,2017,5.0,3.0,Division 1,Division 1,1549.2028779043576,1582.536430814426,1578.9419443598792,1552.7973643589044,0.5,0.7,1.0,0.0
Opens,National,AUC2017,2017-04-22,Hot Chilly,15,7,Sublime Ultimate Club,10,8,Hot Chilly AUC2017,Sublime Ultimate Club AUC2017,,F,5,-5,2017,6.0,11.0,Division 1,Division 1,1577.3441975409892,1420.9220762891805,1598.3466135264705,1399.919660303699,0.7,0.3333333333333333,0.0,0.0
Opens,National,AUC2017,2017-04-22,Colony Pillage,15,12,Mammoth,9,11,Colony Pillage AUC2017,Mammoth AUC2017,F,,6,-6,2017,1.0,4.0,Division 1,Division 1,1661.7737132965092,1587.4675663315663,1688.5936905419642,1560.647589086111,1.0,1.0,0.0,0.0
Opens,National,AUC2017,2017-04-22,Wildcats,13,13,Colony Plunder,15,9,Wildcats AUC2017,Colony Plunder AUC2017,F,F,-2,2,2017,2.0,7.0,Division 1,Division 1,1487.2352971004264,1553.9491593799155,1469.0613541162088,1572.123102364133,0.0,0.6,0.0,0.0
Opens,National,AUC2017,2017-04-22,Melbourne Juggernaut,10,10,Outbreak Mountain,15,5,Melbourne Juggernaut AUC2017,Outbreak Mountain AUC2017,F,F,-5,5,2017,9.0,10.0,Division 1,Division 1,1650.5051925412793,1544.9093509587362,1617.403682530649,1578.0108609693666,0.9,0.625,0.0,0.0
Opens,National,AUC2017,2017-04-23,Melbourne Juggernaut,11,10,Mammoth,14,4,Melbourne Juggernaut AUC2017,Mammoth AUC2017,F,,-3,3,2017,9.0,4.0,Division 1,Division 1,1617.403682530649,1560.647589086111,1591.0462923092753,1587.004979307485,0.8,0.8571428571428571,0.0,1.0
Opens,National,AUC2017,2017-04-23,Colony Plunder,13,10,Outbreak Mountain,11,10,Colony Plunder AUC2017,Outbreak Mountain AUC2017,F,F,2,-2,2017,7.0,10.0,Division 1,Division 1,1572.123102364133,1578.0108609693666,1593.7840443365303,1556.349918996969,0.6,0.6666666666666666,0.0,0.0
Opens,National,AUC2017,2017-04-23,Colony Pillage,13,10,Wildcats,10,11,Colony Pillage AUC2017,Wildcats AUC2017,F,F,3,-3,2017,1.0,2.0,Division 1,Division 1,1688.5936905419642,1469.0613541162088,1702.7799127909786,1454.8751318671943,1.0,0.0,0.0,0.0
Opens,National,AUC2017,2017-04-23,Fyshwick United,15,11,Bench Ultimate,13,9,Fyshwick United AUC2017,Brunch Smashed AUC2017,,F,2,-2,2017,12.0,5.0,Division 1,Division 1,1533.0904101666122,1578.9419443598792,1556.679586806863,1555.3527677196284,0.5,0.5,1.0,0.0
Opens,National,AUC2017,2017-04-23,Hot Chilly,15,11,Melbourne Carnage,9,11,Hot Chilly AUC2017,Melbourne Carnage AUC2017,,F,6,-6,2017,6.0,8.0,Division 1,Division 1,1598.3466135264705,1669.4473639656912,1632.127573718043,1635.6664037741186,0.7,0.9,0.0,0.0
Opens,National,AUC2017,2017-04-23,Newcastle I-Beam,15,9,Sublime Ultimate Club,10,10,Newcastle I-Beam AUC2017,Sublime Ultimate Club AUC2017,F,F,5,-5,2017,3.0,11.0,Division 1,Division 1,1552.7973643589044,1399.919660303699,1573.9418709713782,1378.7751536912251,0.7,0.2857142857142857,0.0,0.0
Opens,National,AUC2017,2017-04-23,Melbourne Carnage,9,9,Bench Ultimate,11,11,Melbourne Carnage AUC2017,Brunch Smashed AUC2017,F,F,-2,2,2017,8.0,5.0,Division 1,Division 1,1635.6664037741186,1555.3527677196284,1610.458585641927,1580.5605858518204,0.8,0.5,1.0,0.0
Opens,National,AUC2017,2017-04-23,Colony Pillage,15,10,Outbreak Mountain,8,12,Colony Pillage AUC2017,Outbreak Mountain AUC2017,F,F,7,-7,2017,1.0,10.0,Division 1,Division 1,1702.7799127909786,1556.349918996969,1728.6859765222655,1530.4438552656825,1.0,0.6,0.0,0.0
Opens,National,AUC2017,2017-04-23,Mammoth,13,12,Wildcats,14,16,Mammoth AUC2017,Wildcats AUC2017,,F,-1,1,2017,4.0,2.0,Division 1,Division 1,1587.004979307485,1454.8751318671943,1561.754890801091,1480.1252203735885,0.875,0.0,0.0,0.0
Opens,National,AUC2017,2017-04-23,Fyshwick United,15,10,Sublime Ultimate Club,11,11,Fyshwick United AUC2017,Sublime Ultimate Club AUC2017,,F,4,-4,2017,12.0,11.0,Division 1,Division 1,1556.679586806863,1378.7751536912251,1574.5973322126235,1360.8574082854643,0.5,0.25,0.0,0.0
Opens,National,AUC2017,2017-04-23,Hot Chilly,15,10,Newcastle I-Beam,13,11,Hot Chilly AUC2017,Newcastle I-Beam AUC2017,,F,2,-2,2017,6.0,3.0,Division 1,Division 1,1632.127573718043,1573.9418709713782,1650.7026130279842,1555.3668316614371,0.8,0.7,0.0,0.0
Opens,National,AUC2017,2017-04-23,Melbourne Juggernaut,14,10,Colony Plunder,15,10,Melbourne Juggernaut AUC2017,Colony Plunder AUC2017,F,F,-1,1,2017,9.0,7.0,Division 1,Division 1,1591.0462923092753,1593.7840443365303,1572.0542625955447,1612.7760740502608,0.7,0.6,0.0,0.0
Opens,National,AUC2017,2017-04-23,Colony Pillage,12,10,Melbourne Juggernaut,14,10,Colony Pillage AUC2017,Melbourne Juggernaut AUC2017,F,F,-2,2,2017,1.0,9.0,Division 1,Division 1,1728.6859765222655,1572.0542625955447,1700.180028255155,1600.560210862655,1.0,0.6,0.0,0.0
Opens,National,AUC2017,2017-04-23,Mammoth,12,10,Colony Plunder,13,11,Mammoth AUC2017,Colony Plunder AUC2017,,F,-1,1,2017,4.0,7.0,Division 1,Division 1,1561.754890801091,1612.7760740502608,1545.0903362956076,1629.4406285557443,0.7777777777777778,0.6,0.0,0.0
Opens,National,AUC2017,2017-04-23,Bench Ultimate,15,10,Sublime Ultimate Club,8,11,Brunch Smashed AUC2017,Sublime Ultimate Club AUC2017,F,F,7,-7,2017,5.0,11.0,Division 1,Division 1,1580.5605858518204,1360.8574082854643,1603.741107895758,1337.676886241527,0.6,0.2222222222222222,0.0,0.0
Opens,National,AUC2017,2017-04-23,Melbourne Carnage,13,11,Newcastle I-Beam,14,11,Melbourne Carnage AUC2017,Newcastle I-Beam AUC2017,F,F,-1,1,2017,8.0,3.0,Division 1,Division 1,1610.458585641927,1555.3668316614371,1588.6799737649112,1577.1454435384526,0.7,0.6,1.0,0.0
Opens,National,AUC2017,2017-04-23,Fyshwick United,13,10,Hot Chilly,14,6,Fyshwick United AUC2017,Hot Chilly AUC2017,,,-1,1,2017,12.0,6.0,Division 1,Division 1,1574.5973322126235,1650.7026130279842,1559.1107692334306,1666.1891760071771,0.5,0.8,0.0,0.0
Opens,National,AUC2017,2017-04-23,Wildcats,13,8,Outbreak Mountain,12,9,Wildcats AUC2017,Outbreak Mountain AUC2017,F,F,1,-1,2017,2.0,10.0,Division 1,Division 1,1480.1252203735885,1530.4438552656825,1501.677258595567,1508.8918170437037,0.25,0.5,0.0,0.0
Opens,National,AUC2017,2017-04-24,Melbourne Juggernaut,15,10,Sublime Ultimate Club,4,11,Melbourne Juggernaut AUC2017,Sublime Ultimate Club AUC2017,F,F,11,-11,2017,9.0,11.0,Division 1,Division 1,1600.560210862655,1337.676886241527,1631.4005162403932,1306.8365808637886,0.6,0.2,0.0,0.0
Opens,National,AUC2017,2017-04-24,Outbreak Mountain,15,11,Fyshwick United,12,11,Outbreak Mountain AUC2017,Fyshwick United AUC2017,F,,3,-3,2017,10.0,12.0,Division 1,Division 1,1508.8918170437037,1559.1107692334306,1534.9391136168372,1533.063472660297,0.4,0.5,0.0,0.0
Opens,National,AUC2017,2017-04-24,Hot Chilly,11,11,Mammoth,15,10,Hot Chilly AUC2017,Mammoth AUC2017,,,-4,4,2017,6.0,4.0,Division 1,Division 1,1666.1891760071771,1545.0903362956076,1634.6595422444284,1576.6199700583563,0.8,0.7,0.0,0.0
Opens,National,AUC2017,2017-04-24,Bench Ultimate,11,11,Wildcats,15,12,Brunch Smashed AUC2017,Wildcats AUC2017,F,F,-4,4,2017,5.0,2.0,Division 1,Division 1,1603.741107895758,1501.677258595567,1573.0466934481294,1532.3716730431956,0.6,0.4,0.0,0.0
Opens,National,AUC2017,2017-04-24,Colony Pillage,14,6,Melbourne Carnage,7,10,Colony Pillage AUC2017,Melbourne Carnage AUC2017,F,F,7,-7,2017,1.0,8.0,Division 1,Division 1,1700.180028255155,1588.6799737649112,1727.5680201194757,1561.2919819005908,0.9,0.6,0.0,0.0
Opens,National,AUC2017,2017-04-24,Colony Plunder,10,10,Newcastle I-Beam,15,10,Colony Plunder AUC2017,Newcastle I-Beam AUC2017,F,F,-5,5,2017,7.0,3.0,Division 1,Division 1,1629.4406285557443,1577.1454435384526,1598.7946526977878,1607.791419396409,0.6,0.6,1.0,0.0
Opens,National,AUC2017,2017-04-24,Melbourne Juggernaut,10,11,Outbreak Mountain,15,10,Melbourne Juggernaut AUC2017,Outbreak Mountain AUC2017,F,F,-5,5,2017,9.0,10.0,Division 1,Division 1,1631.4005162403932,1534.9391136168372,1598.7071532448767,1567.6324766123537,0.7,0.4,0.0,1.0
Opens,National,AUC2017,2017-04-24,Fyshwick United,8,10,Sublime Ultimate Club,15,11,Fyshwick United AUC2017,Sublime Ultimate Club AUC2017,,F,-7,7,2017,12.0,11.0,Division 1,Division 1,1533.063472660297,1306.8365808637886,1490.7786754708663,1349.1213780532194,0.4,0.2,1.0,0.0
Opens,National,AUC2017,2017-04-24,Wildcats,15,12,Newcastle I-Beam,10,13,Wildcats AUC2017,Newcastle I-Beam AUC2017,F,F,5,-5,2017,2.0,3.0,Division 1,Division 1,1532.3716730431956,1607.791419396409,1564.1033479711286,1576.059744468476,0.5,0.7,0.0,0.0
Opens,National,AUC2017,2017-04-24,Melbourne Carnage,13,11,Hot Chilly,14,11,Melbourne Carnage AUC2017,Hot Chilly AUC2017,F,,-1,1,2017,8.0,6.0,Division 1,Division 1,1561.2919819005908,1634.6595422444284,1545.6784158676037,1650.2731082774158,0.5,0.7,0.0,1.0
Opens,National,AUC2017,2017-04-24,Bench Ultimate,15,10,Colony Plunder,9,10,Brunch Smashed AUC2017,Colony Plunder AUC2017,F,F,6,-6,2017,5.0,7.0,Division 1,Division 1,1573.0466934481294,1598.7946526977878,1604.6699913865805,1567.1713547593367,0.6,0.5,1.0,0.0
Opens,National,AUC2017,2017-04-24,Colony Pillage,15,13,Mammoth,8,12,Colony Pillage AUC2017,Mammoth AUC2017,F,,7,-7,2017,1.0,4.0,Division 1,Division 1,1727.5680201194757,1576.6199700583563,1753.2903910267191,1550.897599151113,0.9,0.7,1.0,0.0
Opens,National,AUC2017,2017-04-25,Hot Chilly,12,11,Bench Ultimate,15,12,Hot Chilly AUC2017,Brunch Smashed AUC2017,,F,-3,3,2017,6.0,5.0,Division 1,Division 1,1650.2731082774158,1604.6699913865805,1624.44579068965,1630.4973089743462,0.7,0.6,0.5,0.5
Opens,National,AUC2017,2017-04-25,Melbourne Carnage,14,12,Colony Plunder,15,10,Melbourne Carnage AUC2017,Colony Plunder AUC2017,F,F,-1,1,2017,8.0,7.0,Division 1,Division 1,1545.6784158676037,1567.1713547593367,1527.596001620652,1585.2537690062882,0.4,0.4,0.0,0.0
Opens,National,AUC2017,2017-04-25,Melbourne Juggernaut,15,10,Fyshwick United,12,10,Melbourne Juggernaut AUC2017,Fyshwick United AUC2017,F,,3,-3,2017,9.0,12.0,Division 1,Division 1,1598.7071532448767,1490.7786754708663,1617.2524059218456,1472.2334227938975,0.6,0.3,0.0,0.0
Opens,National,AUC2017,2017-04-25,Outbreak Mountain,9,8,Sublime Ultimate Club,15,5,Outbreak Mountain AUC2017,Sublime Ultimate Club AUC2017,F,F,-6,6,2017,10.0,11.0,Division 1,Division 1,1567.6324766123537,1349.1213780532194,1527.852838407709,1388.901016257864,0.4,0.2,0.0,0.0
Opens,National,AUC2017,2017-04-25,Mammoth,9,10,Newcastle I-Beam,15,8,Mammoth AUC2017,Newcastle I-Beam AUC2017,,F,-6,6,2017,4.0,3.0,Division 1,Division 1,1550.897599151113,1576.059744468476,1521.742596209658,1605.2147474099309,0.6,0.6,1.0,0.0
Opens,National,AUC2017,2017-04-25,Colony Pillage,15,11,Wildcats,14,11,Colony Pillage AUC2017,Wildcats AUC2017,F,F,1,-1,2017,1.0,2.0,Division 1,Division 1,1753.2903910267191,1564.1033479711286,1764.0385586062516,1553.3551803915962,0.9,0.5714285714285714,1.0,0.0
Opens,National,NGC2018,2018-01-20,Combine - IWU & DUFF,15,12,Newcastle U-Beam,10,12,Combine Y AUC2018,U-Beam AUC2018,,,5,-5,2018,,,Division 2,Division 2,1162.5376779571743,1175.0769275290386,1181.693523951922,1155.9210815342908,0.4,0.0,0.0,0.0
Opens,National,NGC2018,2018-01-20,Ironbark A,4,10,Krank,15,?,Ironbark AUC2018,Krank AUC2018,,,-11,11,2018,,15.0,Division 2,Division 2,1218.6160539541788,1208.567414548343,1190.5407686718302,1236.6426998306918,0.6,0.6666666666666666,0.0,0.0
Opens,National,NGC2018,2018-01-20,Bench Ultimate B,10,12,Combine - IWU & DUFF,12,10,Free Lunch AUC2018,Combine X AUC2018,,,-2,2,2018,,,Division 2,Division 2,1204.4632429143007,1181.693523951922,1189.4770108179148,1196.679756048308,0.5,0.4,1.0,0.0
Opens,National,NGC2018,2018-01-20,Newcastle I-Beam,15,10,Melbourne Juggernaut,10,10,Newcastle I-Beam AUC2018,Melbourne Juggernaut AUC2018,F,,5,-5,2018,5.0,4.0,Division 1,Division 1,1552.6073737049655,1558.626202960923,1571.55224452182,1539.6813321440684,0.6,0.6,0.0,0.0
Opens,National,NGC2018,2018-01-20,Bench Ultimate,15,11,Fyshwick United,9,11,Power Lunch AUC2018,Fyshwick United AUC2018,F,M,6,-6,2018,11.0,6.0,Division 1,Division 1,1565.248654487173,1486.1167113969486,1582.9797597243428,1471.9318272072128,0.6,0.2,0.0,1.0
Opens,National,NGC2018,2018-01-20,Melbourne Juggernaut,15,9,Bench Ultimate,9,12,Melbourne Juggernaut AUC2018,Power Lunch AUC2018,,F,6,-6,2018,4.0,11.0,Division 1,Division 1,1539.6813321440684,1582.9797597243428,1561.326126361495,1561.3349655069162,0.5,0.7,0.0,0.0
Opens,National,NGC2018,2018-01-20,Newcastle I-Beam,15,11,Fyshwick United,9,10,Newcastle I-Beam AUC2018,Fyshwick United AUC2018,F,M,6,-6,2018,5.0,6.0,Division 1,Division 1,1571.55224452182,1471.9318272072128,1588.66211191204,1458.2439332950369,0.7,0.2,0.6666666666666666,0.3333333333333333
Opens,National,NGC2018,2018-01-20,Krank,15,11,Bench Ultimate B,2,10,Krank AUC2018,Free Lunch AUC2018,,,13,-13,2018,15.0,,Division 2,Division 2,1236.6426998306918,1189.4770108179148,1265.874783137501,1160.2449275111055,0.7142857142857143,0.5,1.0,0.0
Opens,National,NGC2018,2018-01-20,Ironbark A,13,9,Combine - IWU & DUFF,15,?,Ironbark AUC2018,Combine Y AUC2018,,,-2,2,2018,,,Division 2,Division 2,1190.5407686718302,1196.679756048308,1176.4895290301313,1210.730995690007,0.6,0.5,1.0,0.0
Opens,National,NGC2018,2018-01-20,Newcastle U-Beam,6,11,Combine - IWU & DUFF,15,11,U-Beam AUC2018,Combine X AUC2018,,,-9,9,2018,,,Division 2,Division 2,1155.9210815342908,1210.730995690007,1132.9312546497918,1233.720822574506,0.0,0.5,0.0,1.0
Opens,National,NGC2018,2018-01-20,Newcastle I-Beam,15,9,Bench Ultimate,9,10,Newcastle I-Beam AUC2018,Power Lunch AUC2018,F,F,6,-6,2018,5.0,11.0,Division 1,Division 1,1588.66211191204,1561.3349655069162,1608.0290762951786,1541.9680011237776,0.7,0.7,0.0,1.0
Opens,National,NGC2018,2018-01-20,Fyshwick United,2,10,Melbourne Juggernaut,15,8,Fyshwick United AUC2018,Melbourne Juggernaut AUC2018,M,,-13,13,2018,6.0,4.0,Division 1,Division 1,1458.2439332950369,1561.326126361495,1436.238494984614,1588.8329242495238,0.2,0.5,0.0,1.0
Opens,National,NGC2018,2018-01-20,Ironbark A,10,12,Newcastle U-Beam,8,11,Ironbark AUC2018,U-Beam AUC2018,,,2,-2,2018,,,Division 2,Division 2,1176.4895290301313,1132.9312546497918,1189.3364510496913,1120.0843326302318,0.6,0.0,1.0,0.0
Opens,National,NGC2018,2018-01-20,Combine - IWU & DUFF,13,10,Bench Ultimate B,9,11,Combine Y AUC2018,Free Lunch AUC2018,,,4,-4,2018,,,Division 2,Division 2,1233.720822574506,1160.2449275111055,1248.6265108143316,1145.33923927128,0.6,0.4,0.5,0.5
Opens,National,NGC2018,2018-01-20,Combine - IWU & DUFF,12,10,Krank,13,8,Combine X AUC2018,Krank AUC2018,,,-1,1,2018,,15.0,Division 2,Division 2,1248.6265108143316,1265.874783137501,1236.4345532753673,1278.066740676465,0.7,0.75,0.0,1.0
Opens,National,SRC2018,2018-02-17,Ballarat Gold Diggers,11,11,Geelong Mudlarks,8,11,Ballarat Gold Diggers AUC2018,Geelong Mudlarks AUC2018,,,3,-3,2018,,,Division 2,Division 2,1135.2732719920425,1200.0,1156.6596035834689,1178.6136684085736,0.2,0.0,0.0,0.0
Opens,National,SRC2018,2018-02-17,Melbourne Colossus,15,11,Outbreak Pandemic,5,10,Melbourne Colossus AUC2018,Outbreak Pandemic AUC2018,,,10,-10,2018,,,Division 2,Division 2,1207.3460385239623,1200.0,1238.560642471917,1168.7853960520454,0.5,0.0,0.0,0.0
Opens,National,SRC2018,2018-02-17,Nunya,2,11,Outbreak Mountain,15,10,Nunya AUC2018,Outbreak Mountain AUC2018,,F,-13,13,2018,,12.0,Division 2,Division 1,1200.0,1513.9264192038545,1172.793316222816,1541.1331029810383,0.0,0.3,0.0,0.0
Opens,National,SRC2018,2018-02-17,Phat Chilly,14,15,Outbreak Apocalypse,11,12,Phat Chilly AUC2018,Outbreak Apocalypse AUC2018,,,3,-3,2018,,,Division 2,Division 2,1247.6763822854928,1200.0,1264.7354038220858,1182.940978463407,0.75,0.0,0.0,0.0
Opens,National,SRC2018,2018-02-17,YoungBloods,7,11,Fresh Chilly,15,10,YoungBloods AUC2018,Fresh Chilly AUC2018,,,-8,8,2018,,,Division 2,Division 2,1200.0,1202.4131678565802,1172.1937648403268,1230.2194030162534,0.0,0.4,0.0,0.0
Opens,National,SRC2018,2018-02-17,Ballarat Gold Diggers,5,11,Melbourne Juggernaut,15,12,Ballarat Gold Diggers AUC2018,Melbourne Juggernaut AUC2018,,F,-10,10,2018,,4.0,Division 2,Division 1,1156.6596035834689,1588.8329242495238,1136.588200873175,1608.9043269598176,0.3,0.5,0.0,1.0
Opens,National,SRC2018,2018-02-17,Melbourne Carnage,15,11,Fresh Chilly,8,10,Melbourne Carnage AUC2018,Fresh Chilly AUC2018,F,,7,-7,2018,3.0,,Division 1,Division 2,1513.798000810326,1230.2194030162534,1530.8125152125708,1213.2048886140085,0.3,0.5,1.0,0.0
Opens,National,SRC2018,2018-02-17,Melbourne Colossus,7,10,Outbreak Mountain,15,10,Melbourne Colossus AUC2018,Outbreak Mountain AUC2018,,F,-8,8,2018,,12.0,Division 2,Division 1,1238.560642471917,1541.1331029810383,1220.1351812270711,1559.5585642258843,0.5555555555555556,0.4,0.0,0.0
Opens,National,SRC2018,2018-02-17,Outbreak Pandemic,15,11,Nunya,7,11,Outbreak Pandemic AUC2018,Nunya AUC2018,,,8,-8,2018,,,Division 2,Division 2,1168.7853960520454,1172.793316222816,1224.896846718777,1116.6818655560844,0.0,0.0,0.0,0.0
Opens,National,SRC2018,2018-02-17,Phat Chilly,5,9,Hot Chilly,15,12,Phat Chilly AUC2018,Hot Chilly AUC2018,,F,-10,10,2018,,9.0,Division 2,Division 1,1264.7354038220858,1562.222895344825,1242.608645868922,1584.3496532979889,0.7777777777777778,0.6,0.0,0.0
Opens,National,SRC2018,2018-02-17,Geelong Mudlarks,1,10,Melbourne Juggernaut,15,10,Geelong Mudlarks AUC2018,Melbourne Juggernaut AUC2018,,F,-14,14,2018,,4.0,Division 2,Division 1,1178.6136684085736,1608.9043269598176,1151.3214438512614,1636.1965515171298,0.0,0.6,0.0,0.0
Opens,National,SRC2018,2018-02-17,Melbourne Carnage,15,12,YoungBloods,7,12,Melbourne Carnage AUC2018,YoungBloods AUC2018,F,,8,-8,2018,3.0,,Division 1,Division 2,1530.8125152125708,1172.1937648403268,1548.25292741097,1154.7533526419277,0.4,0.0,0.0,0.0
Opens,National,SRC2018,2018-02-17,Melbourne Colossus,15,10,Nunya,1,11,Melbourne Colossus AUC2018,Nunya AUC2018,,,14,-14,2018,,,Division 2,Division 2,1220.1351812270711,1116.6818655560844,1254.93012083213,1081.8869259510254,0.5,0.0,0.0,0.0
Opens,National,SRC2018,2018-02-17,Outbreak Apocalypse,5,10,Hot Chilly,15,12,Outbreak Apocalypse AUC2018,Hot Chilly AUC2018,,F,-10,10,2018,,9.0,Division 2,Division 1,1182.940978463407,1584.3496532979889,1162.504467511498,1604.786164249898,0.0,0.6,0.0,0.0
Opens,National,SRC2018,2018-02-17,Outbreak Mountain,15,11,Outbreak Pandemic,1,13,Outbreak Mountain AUC2018,Outbreak Pandemic AUC2018,F,,14,-14,2018,12.0,,Division 1,Division 2,1559.5585642258843,1224.896846718777,1588.191400048318,1196.2640108963433,0.5,0.5,0.0,0.0
Opens,National,SRC2018,2018-02-17,Ballarat Gold Diggers,15,10,Outbreak Pandemic,7,10,Ballarat Gold Diggers AUC2018,Outbreak Pandemic AUC2018,,,8,-8,2018,,,Division 2,Division 2,1136.588200873175,1196.2640108963433,1166.7844348143092,1166.0677769552092,0.3,0.3333333333333333,0.0,0.0
Opens,National,SRC2018,2018-02-17,Geelong Mudlarks,12,8,Melbourne Colossus,11,10,Geelong Mudlarks AUC2018,Melbourne Colossus AUC2018,,,1,-1,2018,,,Division 2,Division 2,1151.3214438512614,1254.93012083213,1170.5320351535922,1235.7195295297993,0.0,0.5,0.0,0.0
Opens,National,SRC2018,2018-02-17,Outbreak Apocalypse,7,10,Fresh Chilly,13,8,Outbreak Apocalypse AUC2018,Fresh Chilly AUC2018,,,-6,6,2018,,,Division 2,Division 2,1162.504467511498,1213.2048886140085,1140.160623656072,1235.5487324694343,0.0,0.5,0.0,0.0
Opens,National,SRC2018,2018-02-17,Phat Chilly,15,8,YoungBloods,8,11,Phat Chilly AUC2018,YoungBloods AUC2018,,,7,-7,2018,,,Division 2,Division 2,1242.608645868922,1154.7533526419277,1265.365875844231,1131.996122666619,0.7,0.0,0.0,0.0
Opens,National,SRC2018,2018-02-17,Melbourne Colossus,12,10,Outbreak Apocalypse,7,10,Melbourne Colossus AUC2018,Outbreak Apocalypse AUC2018,,,5,-5,2018,,,Division 2,Division 2,1235.7195295297993,1140.160623656072,1254.5973594207398,1121.2827937651314,0.5,0.0,0.0,0.0
Opens,National,SRC2018,2018-02-17,Outbreak Pandemic,7,8,YoungBloods,12,10,Outbreak Pandemic AUC2018,YoungBloods AUC2018,,,-5,5,2018,,,Division 2,Division 2,1166.0677769552092,1131.996122666619,1118.428447501669,1179.6354521201588,0.25,0.0,0.0,0.0
Opens,National,SRC2018,2018-02-18,Hot Chilly,15,10,Geelong Mudlarks,4,10,Hot Chilly AUC2018,Geelong Mudlarks AUC2018,F,,11,-11,2018,9.0,,Division 1,Division 2,1604.786164249898,1170.5320351535922,1626.6347748313049,1148.6834245721852,0.7,0.3333333333333333,0.0,0.0
Opens,National,SRC2018,2018-02-18,Melbourne Juggernaut,15,5,Fresh Chilly,6,11,Melbourne Juggernaut AUC2018,Fresh Chilly AUC2018,F,,9,-9,2018,4.0,,Division 1,Division 2,1636.1965515171298,1235.5487324694343,1654.84278842116,1216.9024955654045,0.7,0.6,0.0,0.0
Opens,National,SRC2018,2018-02-18,Melbourne Carnage,15,9,Ballarat Gold Diggers,5,10,Melbourne Carnage AUC2018,Ballarat Gold Diggers AUC2018,F,,10,-10,2018,3.0,,Division 1,Division 2,1548.25292741097,1166.7844348143092,1568.9561255543542,1146.081236670925,0.4,0.4,1.0,0.0
Opens,National,SRC2018,2018-02-18,Outbreak Mountain,15,12,Phat Chilly,8,11,Outbreak Mountain AUC2018,Phat Chilly AUC2018,F,,7,-7,2018,12.0,,Division 1,Division 2,1588.191400048318,1265.365875844231,1604.4336314992238,1249.1236443933249,0.6,0.7,1.0,0.0
Opens,National,SRC2018,2018-02-18,YoungBloods,15,10,Nunya,3,11,YoungBloods AUC2018,Nunya AUC2018,,,12,-12,2018,,,Division 2,Division 2,1179.6354521201588,1081.8869259510254,1242.433470023727,1019.0889080474572,0.25,0.0,0.0,0.0
Opens,National,SRC2018,2018-02-18,Outbreak Apocalypse,14,11,Outbreak Pandemic,4,11,Outbreak Apocalypse AUC2018,Outbreak Pandemic AUC2018,,,10,-10,2018,,,Division 2,Division 2,1121.2827937651314,1118.428447501669,1184.0609810939136,1055.650260172887,0.0,0.2,0.0,0.0
Opens,National,SRC2018,2018-02-18,YoungBloods,13,11,Outbreak Apocalypse,3,10,YoungBloods AUC2018,Outbreak Apocalypse AUC2018,,,10,-10,2018,,,Division 2,Division 2,1242.433470023727,1184.0609810939136,1300.939418229122,1125.5550328885183,0.4,0.2,0.0,0.0
Opens,National,SRC2018,2018-02-18,Melbourne Colossus,14,9,Nunya,3,10,Melbourne Colossus AUC2018,Nunya AUC2018,,,11,-11,2018,,,Division 2,Division 2,1254.5973594207398,1019.0889080474572,1279.930760126916,993.755507341281,0.5,0.0,1.0,0.0
Opens,National,SRC2018,2018-02-18,Geelong Mudlarks,13,10,Phat Chilly,11,9,Geelong Mudlarks AUC2018,Phat Chilly AUC2018,,,2,-2,2018,,,Division 2,Division 2,1148.6834245721852,1249.1236443933249,1169.580936905208,1228.2261320603022,0.25,0.6,0.0,0.0
Opens,National,SRC2018,2018-02-18,Melbourne Juggernaut,15,11,Melbourne Carnage,13,10,Melbourne Juggernaut AUC2018,Melbourne Carnage AUC2018,F,F,2,-2,2018,4.0,3.0,Division 1,Division 1,1654.84278842116,1568.9561255543542,1668.6719218933265,1555.1269920821878,0.8,0.4,1.0,0.0
Opens,National,SRC2018,2018-02-18,Hot Chilly,15,9,Outbreak Mountain,8,10,Hot Chilly AUC2018,Outbreak Mountain AUC2018,F,F,7,-7,2018,9.0,12.0,Division 1,Division 1,1626.6347748313049,1604.4336314992238,1651.8732966793964,1579.1951096511325,0.8,0.6,1.0,0.0
